date,sku_id,stock_on_hand,stockout_flag,lead_time_days
9/23/23,1,474,0,12
9/24/23,1,539,0,12
9/25/23,1,456,0,12
9/26/23,1,371,0,12
9/27/23,1,433,0,12
9/28/23,1,432,0,12
9/29/23,1,400,0,12
9/30/23,1,315,0,12
10/1/23,1,332,0,12
10/2/23,1,479,0,12
10/3/23,1,422,0,12
10/4/23,1,496,0,12
10/5/23,1,544,0,12
10/6/23,1,357,0,12
10/7/23,1,409,0,12
10/8/23,1,462,0,12
10/9/23,1,521,0,12
10/10/23,1,481,0,12
10/11/23,1,357,0,12
10/12/23,1,544,0,12
10/13/23,1,335,0,12
10/14/23,1,377,0,12
10/15/23,1,544,0,12
10/16/23,1,483,0,12
10/17/23,1,318,0,12
10/18/23,1,379,0,12
10/19/23,1,350,0,12
10/20/23,1,444,0,12
10/21/23,1,397,0,12
10/22/23,1,309,0,12
10/23/23,1,560,0,12
10/24/23,1,317,0,12
10/25/23,1,497,0,12
10/26/23,1,415,0,12
10/27/23,1,518,0,12
10/28/23,1,520,0,12
10/29/23,1,553,0,12
10/30/23,1,389,0,12
10/31/23,1,380,0,12
11/1/23,1,352,0,12
11/2/23,1,508,0,12
11/3/23,1,321,0,12
11/4/23,1,357,0,12
11/5/23,1,335,0,12
11/6/23,1,361,0,12
11/7/23,1,312,0,12
11/8/23,1,472,0,12
11/9/23,1,509,0,12
11/10/23,1,375,0,12
11/11/23,1,302,0,12
11/12/23,1,287,0,12
11/13/23,1,540,0,12
11/14/23,1,388,0,12
11/15/23,1,304,0,12
11/16/23,1,392,0,12
11/17/23,1,486,0,12
11/18/23,1,314,0,12
11/19/23,1,395,0,12
11/20/23,1,353,0,12
11/21/23,1,395,0,12
11/22/23,1,513,0,12
11/23/23,1,499,0,12
11/24/23,1,446,0,12
11/25/23,1,339,0,12
11/26/23,1,468,0,12
11/27/23,1,421,0,12
11/28/23,1,525,0,12
11/29/23,1,424,0,12
11/30/23,1,320,0,12
12/1/23,1,441,0,12
12/2/23,1,533,0,12
12/3/23,1,496,0,12
12/4/23,1,441,0,12
12/5/23,1,406,0,12
12/6/23,1,322,0,12
12/7/23,1,309,0,12
12/8/23,1,370,0,12
12/9/23,1,551,0,12
12/10/23,1,278,0,12
12/11/23,1,308,0,12
12/12/23,1,400,0,12
12/13/23,1,321,0,12
12/14/23,1,485,0,12
12/15/23,1,550,0,12
12/16/23,1,553,0,12
12/17/23,1,557,0,12
12/18/23,1,301,0,12
12/19/23,1,516,0,12
12/20/23,1,500,0,12
12/21/23,1,324,0,12
12/22/23,1,290,0,12
12/23/23,1,523,0,12
12/24/23,1,487,0,12
12/25/23,1,471,0,12
12/26/23,1,325,0,12
12/27/23,1,336,0,12
12/28/23,1,516,0,12
12/29/23,1,361,0,12
12/30/23,1,298,0,12
12/31/23,1,518,0,12
1/1/24,1,317,0,12
1/2/24,1,353,0,12
1/3/24,1,399,0,12
1/4/24,1,388,0,12
1/5/24,1,404,0,12
1/6/24,1,543,0,12
1/7/24,1,387,0,12
1/8/24,1,512,0,12
1/9/24,1,520,0,12
1/10/24,1,568,0,12
1/11/24,1,526,0,12
1/12/24,1,415,0,12
1/13/24,1,314,0,12
1/14/24,1,374,0,12
1/15/24,1,399,0,12
1/16/24,1,450,0,12
1/17/24,1,304,0,12
1/18/24,1,477,0,12
1/19/24,1,395,0,12
1/20/24,1,560,0,12
1/21/24,1,447,0,12
1/22/24,1,309,0,12
1/23/24,1,361,0,12
1/24/24,1,467,0,12
1/25/24,1,497,0,12
1/26/24,1,413,0,12
1/27/24,1,323,0,12
1/28/24,1,470,0,12
1/29/24,1,314,0,12
1/30/24,1,424,0,12
1/31/24,1,383,0,12
2/1/24,1,309,0,12
2/2/24,1,374,0,12
2/3/24,1,375,0,12
2/4/24,1,500,0,12
2/5/24,1,522,0,12
2/6/24,1,512,0,12
2/7/24,1,432,0,12
2/8/24,1,540,0,12
2/9/24,1,420,0,12
2/10/24,1,490,0,12
2/11/24,1,500,0,12
2/12/24,1,285,0,12
2/13/24,1,447,0,12
2/14/24,1,314,0,12
2/15/24,1,531,0,12
2/16/24,1,489,0,12
2/17/24,1,555,0,12
2/18/24,1,410,0,12
2/19/24,1,369,0,12
2/20/24,1,412,0,12
2/21/24,1,462,0,12
2/22/24,1,377,0,12
2/23/24,1,475,0,12
2/24/24,1,461,0,12
2/25/24,1,366,0,12
2/26/24,1,452,0,12
2/27/24,1,507,0,12
2/28/24,1,325,0,12
2/29/24,1,495,0,12
3/1/24,1,435,0,12
3/2/24,1,416,0,12
3/3/24,1,393,0,12
3/4/24,1,523,0,12
3/5/24,1,519,0,12
3/6/24,1,563,0,12
3/7/24,1,407,0,12
3/8/24,1,539,0,12
3/9/24,1,546,0,12
3/10/24,1,506,0,12
3/11/24,1,434,0,12
3/12/24,1,571,0,12
3/13/24,1,395,0,12
3/14/24,1,299,0,12
3/15/24,1,337,0,12
3/16/24,1,548,0,12
3/17/24,1,511,0,12
3/18/24,1,363,0,12
3/19/24,1,512,0,12
3/20/24,1,473,0,12
3/21/24,1,419,0,12
3/22/24,1,384,0,12
3/23/24,1,526,0,12
3/24/24,1,418,0,12
3/25/24,1,385,0,12
3/26/24,1,388,0,12
3/27/24,1,332,0,12
3/28/24,1,538,0,12
3/29/24,1,392,0,12
3/30/24,1,428,0,12
3/31/24,1,381,0,12
4/1/24,1,551,0,12
4/2/24,1,503,0,12
4/3/24,1,370,0,12
4/4/24,1,305,0,12
4/5/24,1,532,0,12
4/6/24,1,379,0,12
4/7/24,1,515,0,12
4/8/24,1,416,0,12
4/9/24,1,332,0,12
4/10/24,1,497,0,12
4/11/24,1,525,0,12
4/12/24,1,469,0,12
4/13/24,1,548,0,12
4/14/24,1,407,0,12
4/15/24,1,533,0,12
4/16/24,1,374,0,12
4/17/24,1,505,0,12
4/18/24,1,454,0,12
4/19/24,1,353,0,12
4/20/24,1,323,0,12
4/21/24,1,489,0,12
4/22/24,1,539,0,12
4/23/24,1,355,0,12
4/24/24,1,399,0,12
4/25/24,1,349,0,12
4/26/24,1,472,0,12
4/27/24,1,345,0,12
4/28/24,1,297,0,12
4/29/24,1,436,0,12
4/30/24,1,410,0,12
5/1/24,1,517,0,12
5/2/24,1,449,0,12
5/3/24,1,324,0,12
5/4/24,1,404,0,12
5/5/24,1,524,0,12
5/6/24,1,438,0,12
5/7/24,1,470,0,12
5/8/24,1,547,0,12
5/9/24,1,355,0,12
5/10/24,1,366,0,12
5/11/24,1,488,0,12
5/12/24,1,405,0,12
5/13/24,1,451,0,12
5/14/24,1,479,0,12
5/15/24,1,541,0,12
5/16/24,1,489,0,12
5/17/24,1,450,0,12
5/18/24,1,498,0,12
5/19/24,1,451,0,12
5/20/24,1,327,0,12
5/21/24,1,354,0,12
5/22/24,1,520,0,12
5/23/24,1,323,0,12
5/24/24,1,438,0,12
5/25/24,1,557,0,12
5/26/24,1,430,0,12
5/27/24,1,506,0,12
5/28/24,1,490,0,12
5/29/24,1,459,0,12
5/30/24,1,487,0,12
5/31/24,1,307,0,12
6/1/24,1,375,0,12
6/2/24,1,305,0,12
6/3/24,1,558,0,12
6/4/24,1,453,0,12
6/5/24,1,516,0,12
6/6/24,1,454,0,12
6/7/24,1,406,0,12
6/8/24,1,407,0,12
6/9/24,1,323,0,12
6/10/24,1,389,0,12
6/11/24,1,425,0,12
6/12/24,1,442,0,12
6/13/24,1,506,0,12
6/14/24,1,546,0,12
6/15/24,1,502,0,12
6/16/24,1,387,0,12
6/17/24,1,311,0,12
6/18/24,1,486,0,12
6/19/24,1,339,0,12
6/20/24,1,464,0,12
6/21/24,1,536,0,12
6/22/24,1,407,0,12
6/23/24,1,322,0,12
6/24/24,1,559,0,12
6/25/24,1,308,0,12
6/26/24,1,558,0,12
6/27/24,1,489,0,12
6/28/24,1,333,0,12
6/29/24,1,324,0,12
6/30/24,1,526,0,12
7/1/24,1,545,0,12
7/2/24,1,378,0,12
7/3/24,1,483,0,12
7/4/24,1,502,0,12
7/5/24,1,513,0,12
7/6/24,1,432,0,12
7/7/24,1,298,0,12
7/8/24,1,333,0,12
7/9/24,1,412,0,12
7/10/24,1,318,0,12
7/11/24,1,549,0,12
7/12/24,1,479,0,12
7/13/24,1,514,0,12
7/14/24,1,374,0,12
7/15/24,1,385,0,12
7/16/24,1,316,0,12
7/17/24,1,333,0,12
7/18/24,1,530,0,12
7/19/24,1,358,0,12
7/20/24,1,525,0,12
7/21/24,1,335,0,12
7/22/24,1,458,0,12
7/23/24,1,469,0,12
7/24/24,1,527,0,12
7/25/24,1,469,0,12
7/26/24,1,513,0,12
7/27/24,1,559,0,12
7/28/24,1,316,0,12
7/29/24,1,437,0,12
7/30/24,1,366,0,12
7/31/24,1,298,0,12
8/1/24,1,322,0,12
8/2/24,1,352,0,12
8/3/24,1,517,0,12
8/4/24,1,460,0,12
8/5/24,1,518,0,12
8/6/24,1,529,0,12
8/7/24,1,551,0,12
8/8/24,1,531,0,12
8/9/24,1,526,0,12
8/10/24,1,441,0,12
8/11/24,1,386,0,12
8/12/24,1,371,0,12
8/13/24,1,344,0,12
8/14/24,1,465,0,12
8/15/24,1,310,0,12
8/16/24,1,329,0,12
8/17/24,1,458,0,12
8/18/24,1,299,0,12
8/19/24,1,375,0,12
8/20/24,1,319,0,12
8/21/24,1,552,0,12
8/22/24,1,472,0,12
8/23/24,1,462,0,12
8/24/24,1,531,0,12
8/25/24,1,558,0,12
8/26/24,1,555,0,12
8/27/24,1,382,0,12
8/28/24,1,475,0,12
8/29/24,1,409,0,12
8/30/24,1,561,0,12
8/31/24,1,311,0,12
9/1/24,1,473,0,12
9/2/24,1,331,0,12
9/3/24,1,411,0,12
9/4/24,1,389,0,12
9/5/24,1,325,0,12
9/6/24,1,435,0,12
9/7/24,1,425,0,12
9/8/24,1,378,0,12
9/9/24,1,522,0,12
9/10/24,1,527,0,12
9/11/24,1,540,0,12
9/12/24,1,496,0,12
9/13/24,1,425,0,12
9/14/24,1,546,0,12
9/15/24,1,403,0,12
9/16/24,1,366,0,12
9/17/24,1,379,0,12
9/18/24,1,452,0,12
9/19/24,1,447,0,12
9/20/24,1,348,0,12
9/21/24,1,480,0,12
9/22/24,1,440,0,12
9/23/24,1,529,0,12
9/24/24,1,409,0,12
9/25/24,1,381,0,12
9/26/24,1,342,0,12
9/27/24,1,518,0,12
9/28/24,1,517,0,12
9/29/24,1,446,0,12
9/30/24,1,533,0,12
10/1/24,1,404,0,12
10/2/24,1,494,0,12
10/3/24,1,523,0,12
10/4/24,1,405,0,12
10/5/24,1,402,0,12
10/6/24,1,296,0,12
10/7/24,1,447,0,12
10/8/24,1,320,0,12
10/9/24,1,459,0,12
10/10/24,1,370,0,12
10/11/24,1,546,0,12
10/12/24,1,313,0,12
10/13/24,1,368,0,12
10/14/24,1,458,0,12
10/15/24,1,526,0,12
10/16/24,1,558,0,12
10/17/24,1,551,0,12
10/18/24,1,401,0,12
10/19/24,1,306,0,12
10/20/24,1,449,0,12
10/21/24,1,377,0,12
10/22/24,1,405,0,12
10/23/24,1,373,0,12
10/24/24,1,368,0,12
10/25/24,1,468,0,12
10/26/24,1,359,0,12
10/27/24,1,427,0,12
10/28/24,1,335,0,12
10/29/24,1,319,0,12
10/30/24,1,523,0,12
10/31/24,1,468,0,12
11/1/24,1,423,0,12
11/2/24,1,422,0,12
11/3/24,1,507,0,12
11/4/24,1,393,0,12
11/5/24,1,458,0,12
11/6/24,1,496,0,12
11/7/24,1,526,0,12
11/8/24,1,483,0,12
11/9/24,1,417,0,12
11/10/24,1,373,0,12
11/11/24,1,335,0,12
11/12/24,1,488,0,12
11/13/24,1,359,0,12
11/14/24,1,519,0,12
11/15/24,1,307,0,12
11/16/24,1,526,0,12
11/17/24,1,480,0,12
11/18/24,1,306,0,12
11/19/24,1,440,0,12
11/20/24,1,478,0,12
11/21/24,1,529,0,12
11/22/24,1,491,0,12
11/23/24,1,435,0,12
11/24/24,1,380,0,12
11/25/24,1,496,0,12
11/26/24,1,502,0,12
11/27/24,1,402,0,12
11/28/24,1,319,0,12
11/29/24,1,425,0,12
11/30/24,1,342,0,12
12/1/24,1,347,0,12
12/2/24,1,445,0,12
12/3/24,1,539,0,12
12/4/24,1,451,0,12
12/5/24,1,426,0,12
12/6/24,1,328,0,12
12/7/24,1,463,0,12
12/8/24,1,382,0,12
12/9/24,1,405,0,12
12/10/24,1,516,0,12
12/11/24,1,383,0,12
12/12/24,1,461,0,12
12/13/24,1,465,0,12
12/14/24,1,405,0,12
12/15/24,1,328,0,12
12/16/24,1,492,0,12
12/17/24,1,360,0,12
12/18/24,1,498,0,12
12/19/24,1,327,0,12
12/20/24,1,320,0,12
12/21/24,1,337,0,12
12/22/24,1,350,0,12
12/23/24,1,380,0,12
12/24/24,1,312,0,12
12/25/24,1,347,0,12
12/26/24,1,532,0,12
12/27/24,1,430,0,12
12/28/24,1,376,0,12
12/29/24,1,321,0,12
12/30/24,1,551,0,12
12/31/24,1,395,0,12
1/1/21,2,267,0,17
1/2/21,2,163,0,17
1/3/21,2,257,0,17
1/4/21,2,246,0,17
1/5/21,2,185,0,17
1/6/21,2,265,0,17
1/7/21,2,150,0,17
1/8/21,2,225,0,17
1/9/21,2,275,0,17
1/10/21,2,266,0,17
1/11/21,2,269,0,17
1/12/21,2,276,0,17
1/13/21,2,196,0,17
1/14/21,2,256,0,17
1/15/21,2,208,0,17
1/16/21,2,166,0,17
1/17/21,2,197,0,17
1/18/21,2,158,0,17
1/19/21,2,182,0,17
1/20/21,2,223,0,17
1/21/21,2,201,0,17
1/22/21,2,191,0,17
1/23/21,2,211,0,17
1/24/21,2,239,0,17
1/25/21,2,193,0,17
1/26/21,2,218,0,17
1/27/21,2,218,0,17
1/28/21,2,265,0,17
1/29/21,2,200,0,17
1/30/21,2,212,0,17
1/31/21,2,172,0,17
2/1/21,2,183,0,17
2/2/21,2,232,0,17
2/3/21,2,201,0,17
2/4/21,2,205,0,17
2/5/21,2,173,0,17
2/6/21,2,256,0,17
2/7/21,2,241,0,17
2/8/21,2,258,0,17
2/9/21,2,228,0,17
2/10/21,2,205,0,17
2/11/21,2,152,0,17
2/12/21,2,232,0,17
2/13/21,2,185,0,17
2/14/21,2,198,0,17
2/15/21,2,196,0,17
2/16/21,2,206,0,17
2/17/21,2,199,0,17
2/18/21,2,226,0,17
2/19/21,2,208,0,17
2/20/21,2,228,0,17
2/21/21,2,204,0,17
2/22/21,2,237,0,17
2/23/21,2,248,0,17
2/24/21,2,232,0,17
2/25/21,2,230,0,17
2/26/21,2,245,0,17
2/27/21,2,280,0,17
2/28/21,2,260,0,17
3/1/21,2,207,0,17
3/2/21,2,149,0,17
3/3/21,2,212,0,17
3/4/21,2,152,0,17
3/5/21,2,151,0,17
3/6/21,2,240,0,17
3/7/21,2,226,0,17
3/8/21,2,229,0,17
3/9/21,2,165,0,17
3/10/21,2,239,0,17
3/11/21,2,175,0,17
3/12/21,2,158,0,17
3/13/21,2,263,0,17
3/14/21,2,192,0,17
3/15/21,2,186,0,17
3/16/21,2,219,0,17
3/17/21,2,151,0,17
3/18/21,2,208,0,17
3/19/21,2,198,0,17
3/20/21,2,188,0,17
3/21/21,2,199,0,17
3/22/21,2,221,0,17
3/23/21,2,169,0,17
3/24/21,2,244,0,17
3/25/21,2,258,0,17
3/26/21,2,198,0,17
3/27/21,2,174,0,17
3/28/21,2,168,0,17
3/29/21,2,199,0,17
3/30/21,2,268,0,17
3/31/21,2,264,0,17
4/1/21,2,162,0,17
4/2/21,2,257,0,17
4/3/21,2,183,0,17
4/4/21,2,151,0,17
4/5/21,2,212,0,17
4/6/21,2,182,0,17
4/7/21,2,246,0,17
4/8/21,2,141,0,17
4/9/21,2,260,0,17
4/10/21,2,187,0,17
4/11/21,2,235,0,17
4/12/21,2,148,0,17
4/13/21,2,153,0,17
4/14/21,2,264,0,17
4/15/21,2,227,0,17
4/16/21,2,225,0,17
4/17/21,2,187,0,17
4/18/21,2,169,0,17
4/19/21,2,240,0,17
4/20/21,2,249,0,17
4/21/21,2,235,0,17
4/22/21,2,159,0,17
4/23/21,2,171,0,17
4/24/21,2,188,0,17
4/25/21,2,243,0,17
4/26/21,2,212,0,17
4/27/21,2,189,0,17
4/28/21,2,207,0,17
4/29/21,2,217,0,17
4/30/21,2,168,0,17
5/1/21,2,144,0,17
5/2/21,2,220,0,17
5/3/21,2,166,0,17
5/4/21,2,147,0,17
5/5/21,2,154,0,17
5/6/21,2,209,0,17
5/7/21,2,184,0,17
5/8/21,2,244,0,17
5/9/21,2,158,0,17
5/10/21,2,158,0,17
5/11/21,2,224,0,17
5/12/21,2,211,0,17
5/13/21,2,222,0,17
5/14/21,2,153,0,17
5/15/21,2,215,0,17
5/16/21,2,201,0,17
5/17/21,2,256,0,17
5/18/21,2,180,0,17
5/19/21,2,152,0,17
5/20/21,2,158,0,17
5/21/21,2,188,0,17
5/22/21,2,203,0,17
5/23/21,2,263,0,17
5/24/21,2,242,0,17
5/25/21,2,179,0,17
5/26/21,2,206,0,17
5/27/21,2,267,0,17
5/28/21,2,188,0,17
5/29/21,2,248,0,17
5/30/21,2,220,0,17
5/31/21,2,222,0,17
6/1/21,2,199,0,17
6/2/21,2,199,0,17
6/3/21,2,170,0,17
6/4/21,2,182,0,17
6/5/21,2,150,0,17
6/6/21,2,230,0,17
6/7/21,2,238,0,17
6/8/21,2,160,0,17
6/9/21,2,192,0,17
6/10/21,2,204,0,17
6/11/21,2,209,0,17
6/12/21,2,257,0,17
6/13/21,2,236,0,17
6/14/21,2,236,0,17
6/15/21,2,180,0,17
6/16/21,2,183,0,17
6/17/21,2,197,0,17
6/18/21,2,190,0,17
6/19/21,2,228,0,17
6/20/21,2,166,0,17
6/21/21,2,244,0,17
6/22/21,2,249,0,17
6/23/21,2,171,0,17
6/24/21,2,262,0,17
6/25/21,2,170,0,17
6/26/21,2,217,0,17
6/27/21,2,178,0,17
6/28/21,2,192,0,17
6/29/21,2,155,0,17
6/30/21,2,188,0,17
7/1/21,2,267,0,17
7/2/21,2,241,0,17
7/3/21,2,191,0,17
7/4/21,2,173,0,17
7/5/21,2,214,0,17
7/6/21,2,229,0,17
7/7/21,2,151,0,17
7/8/21,2,192,0,17
7/9/21,2,262,0,17
7/10/21,2,190,0,17
7/11/21,2,244,0,17
7/12/21,2,197,0,17
7/13/21,2,188,0,17
7/14/21,2,155,0,17
7/15/21,2,217,0,17
7/16/21,2,172,0,17
7/17/21,2,268,0,17
7/18/21,2,268,0,17
7/19/21,2,247,0,17
7/20/21,2,216,0,17
7/21/21,2,189,0,17
7/22/21,2,273,0,17
7/23/21,2,228,0,17
7/24/21,2,200,0,17
7/25/21,2,200,0,17
7/26/21,2,233,0,17
7/27/21,2,266,0,17
7/28/21,2,185,0,17
7/29/21,2,182,0,17
7/30/21,2,227,0,17
7/31/21,2,185,0,17
8/1/21,2,200,0,17
8/2/21,2,153,0,17
8/3/21,2,191,0,17
8/4/21,2,221,0,17
8/5/21,2,222,0,17
8/6/21,2,238,0,17
8/7/21,2,189,0,17
8/8/21,2,233,0,17
8/9/21,2,204,0,17
8/10/21,2,171,0,17
8/11/21,2,174,0,17
8/12/21,2,237,0,17
8/13/21,2,182,0,17
8/14/21,2,272,0,17
8/15/21,2,212,0,17
8/16/21,2,206,0,17
8/17/21,2,227,0,17
8/18/21,2,192,0,17
8/19/21,2,210,0,17
8/20/21,2,233,0,17
8/21/21,2,174,0,17
8/22/21,2,182,0,17
8/23/21,2,206,0,17
8/24/21,2,231,0,17
8/25/21,2,239,0,17
8/26/21,2,162,0,17
8/27/21,2,187,0,17
8/28/21,2,243,0,17
8/29/21,2,248,0,17
8/30/21,2,253,0,17
8/31/21,2,202,0,17
9/1/21,2,186,0,17
9/2/21,2,232,0,17
9/3/21,2,204,0,17
9/4/21,2,179,0,17
9/5/21,2,150,0,17
9/6/21,2,183,0,17
9/7/21,2,192,0,17
9/8/21,2,228,0,17
9/9/21,2,182,0,17
9/10/21,2,197,0,17
9/11/21,2,172,0,17
9/12/21,2,151,0,17
9/13/21,2,168,0,17
9/14/21,2,230,0,17
9/15/21,2,208,0,17
9/16/21,2,175,0,17
9/17/21,2,201,0,17
9/18/21,2,187,0,17
9/19/21,2,233,0,17
9/20/21,2,217,0,17
9/21/21,2,253,0,17
9/22/21,2,220,0,17
9/23/21,2,168,0,17
9/24/21,2,267,0,17
9/25/21,2,274,0,17
9/26/21,2,275,0,17
9/27/21,2,241,0,17
9/28/21,2,257,0,17
9/29/21,2,149,0,17
9/30/21,2,226,0,17
10/1/21,2,259,0,17
10/2/21,2,153,0,17
10/3/21,2,249,0,17
10/4/21,2,258,0,17
10/5/21,2,231,0,17
10/6/21,2,247,0,17
10/7/21,2,244,0,17
10/8/21,2,179,0,17
10/9/21,2,251,0,17
10/10/21,2,224,0,17
10/11/21,2,208,0,17
10/12/21,2,217,0,17
10/13/21,2,203,0,17
10/14/21,2,177,0,17
10/15/21,2,229,0,17
10/16/21,2,247,0,17
10/17/21,2,145,0,17
10/18/21,2,193,0,17
10/19/21,2,224,0,17
10/20/21,2,183,0,17
10/21/21,2,158,0,17
10/22/21,2,223,0,17
10/23/21,2,166,0,17
10/24/21,2,168,0,17
10/25/21,2,196,0,17
10/26/21,2,235,0,17
10/27/21,2,274,0,17
10/28/21,2,145,0,17
10/29/21,2,242,0,17
10/30/21,2,249,0,17
10/31/21,2,217,0,17
11/1/21,2,234,0,17
11/2/21,2,227,0,17
11/3/21,2,261,0,17
11/4/21,2,151,0,17
11/5/21,2,166,0,17
11/6/21,2,191,0,17
11/7/21,2,243,0,17
11/8/21,2,264,0,17
11/9/21,2,189,0,17
11/10/21,2,202,0,17
11/11/21,2,228,0,17
11/12/21,2,151,0,17
11/13/21,2,226,0,17
11/14/21,2,183,0,17
11/15/21,2,182,0,17
11/16/21,2,148,0,17
11/17/21,2,159,0,17
11/18/21,2,181,0,17
11/19/21,2,186,0,17
11/20/21,2,258,0,17
11/21/21,2,243,0,17
11/22/21,2,219,0,17
11/23/21,2,188,0,17
11/24/21,2,159,0,17
11/25/21,2,180,0,17
11/26/21,2,219,0,17
11/27/21,2,273,0,17
11/28/21,2,147,0,17
11/29/21,2,228,0,17
11/30/21,2,230,0,17
12/1/21,2,239,0,17
12/2/21,2,217,0,17
12/3/21,2,194,0,17
12/4/21,2,265,0,17
12/5/21,2,170,0,17
12/6/21,2,184,0,17
12/7/21,2,260,0,17
12/8/21,2,202,0,17
12/9/21,2,178,0,17
12/10/21,2,146,0,17
12/11/21,2,192,0,17
12/12/21,2,176,0,17
12/13/21,2,223,0,17
12/14/21,2,162,0,17
12/15/21,2,249,0,17
12/16/21,2,255,0,17
12/17/21,2,189,0,17
12/18/21,2,232,0,17
12/19/21,2,191,0,17
12/20/21,2,261,0,17
12/21/21,2,224,0,17
12/22/21,2,266,0,17
12/23/21,2,209,0,17
12/24/21,2,261,0,17
12/25/21,2,215,0,17
12/26/21,2,178,0,17
12/27/21,2,278,0,17
12/28/21,2,205,0,17
12/29/21,2,246,0,17
12/30/21,2,199,0,17
12/31/21,2,207,0,17
1/1/22,2,176,0,17
1/2/22,2,252,0,17
1/3/22,2,179,0,17
1/4/22,2,137,0,17
1/5/22,2,191,0,17
1/6/22,2,182,0,17
1/7/22,2,266,0,17
1/8/22,2,202,0,17
1/9/22,2,148,0,17
1/10/22,2,256,0,17
1/11/22,2,258,0,17
1/12/22,2,249,0,17
1/13/22,2,166,0,17
1/14/22,2,196,0,17
1/15/22,2,232,0,17
1/16/22,2,220,0,17
1/17/22,2,225,0,17
1/18/22,2,187,0,17
1/19/22,2,204,0,17
1/20/22,2,214,0,17
1/21/22,2,149,0,17
1/22/22,2,170,0,17
1/23/22,2,240,0,17
1/24/22,2,230,0,17
1/25/22,2,236,0,17
1/26/22,2,205,0,17
1/27/22,2,181,0,17
1/28/22,2,225,0,17
1/29/22,2,202,0,17
1/30/22,2,259,0,17
1/31/22,2,255,0,17
2/1/22,2,211,0,17
2/2/22,2,189,0,17
2/3/22,2,177,0,17
2/4/22,2,252,0,17
2/5/22,2,205,0,17
2/6/22,2,200,0,17
2/7/22,2,147,0,17
2/8/22,2,202,0,17
2/9/22,2,242,0,17
2/10/22,2,188,0,17
2/11/22,2,215,0,17
2/12/22,2,268,0,17
2/13/22,2,193,0,17
2/14/22,2,237,0,17
2/15/22,2,160,0,17
2/16/22,2,219,0,17
2/17/22,2,233,0,17
2/18/22,2,186,0,17
2/19/22,2,154,0,17
2/20/22,2,200,0,17
2/21/22,2,149,0,17
2/22/22,2,260,0,17
2/23/22,2,150,0,17
2/24/22,2,267,0,17
2/25/22,2,262,0,17
2/26/22,2,224,0,17
2/27/22,2,187,0,17
2/28/22,2,260,0,17
3/1/22,2,155,0,17
3/2/22,2,175,0,17
3/3/22,2,173,0,17
3/4/22,2,226,0,17
3/5/22,2,183,0,17
3/6/22,2,255,0,17
3/7/22,2,255,0,17
3/8/22,2,159,0,17
3/9/22,2,232,0,17
3/10/22,2,259,0,17
3/11/22,2,170,0,17
3/12/22,2,168,0,17
3/13/22,2,169,0,17
3/14/22,2,203,0,17
3/15/22,2,279,0,17
3/16/22,2,158,0,17
3/17/22,2,241,0,17
3/18/22,2,205,0,17
3/19/22,2,183,0,17
3/20/22,2,196,0,17
3/21/22,2,184,0,17
3/22/22,2,251,0,17
3/23/22,2,194,0,17
3/24/22,2,268,0,17
3/25/22,2,153,0,17
3/26/22,2,201,0,17
3/27/22,2,220,0,17
3/28/22,2,173,0,17
3/29/22,2,187,0,17
3/30/22,2,190,0,17
3/31/22,2,268,0,17
4/1/22,2,163,0,17
4/2/22,2,209,0,17
4/3/22,2,226,0,17
4/4/22,2,163,0,17
4/5/22,2,239,0,17
4/6/22,2,175,0,17
4/7/22,2,170,0,17
4/8/22,2,242,0,17
4/9/22,2,185,0,17
4/10/22,2,165,0,17
4/11/22,2,194,0,17
4/12/22,2,225,0,17
4/13/22,2,173,0,17
4/14/22,2,231,0,17
4/15/22,2,204,0,17
4/16/22,2,150,0,17
4/17/22,2,232,0,17
4/18/22,2,157,0,17
4/19/22,2,152,0,17
4/20/22,2,227,0,17
4/21/22,2,215,0,17
4/22/22,2,154,0,17
4/23/22,2,275,0,17
4/24/22,2,209,0,17
4/25/22,2,238,0,17
4/26/22,2,172,0,17
4/27/22,2,155,0,17
4/28/22,2,201,0,17
4/29/22,2,260,0,17
4/30/22,2,239,0,17
5/1/22,2,229,0,17
5/2/22,2,210,0,17
5/3/22,2,207,0,17
5/4/22,2,223,0,17
5/5/22,2,263,0,17
5/6/22,2,164,0,17
5/7/22,2,243,0,17
5/8/22,2,207,0,17
5/9/22,2,258,0,17
5/10/22,2,225,0,17
5/11/22,2,176,0,17
5/12/22,2,150,0,17
5/13/22,2,279,0,17
5/14/22,2,172,0,17
5/15/22,2,184,0,17
5/16/22,2,263,0,17
5/17/22,2,164,0,17
5/18/22,2,248,0,17
5/19/22,2,216,0,17
5/20/22,2,202,0,17
5/21/22,2,177,0,17
5/22/22,2,242,0,17
5/23/22,2,174,0,17
5/24/22,2,205,0,17
5/25/22,2,270,0,17
5/26/22,2,166,0,17
5/27/22,2,232,0,17
5/28/22,2,145,0,17
5/29/22,2,223,0,17
5/30/22,2,157,0,17
5/31/22,2,148,0,17
6/1/22,2,251,0,17
6/2/22,2,228,0,17
6/3/22,2,194,0,17
6/4/22,2,238,0,17
6/5/22,2,188,0,17
6/6/22,2,153,0,17
6/7/22,2,161,0,17
6/8/22,2,144,0,17
6/9/22,2,184,0,17
6/10/22,2,243,0,17
6/11/22,2,234,0,17
6/12/22,2,162,0,17
6/13/22,2,212,0,17
6/14/22,2,198,0,17
6/15/22,2,189,0,17
