date,sku_id,category,supplier_id,units_sold,price,promo_flag,is_black_friday_week,is_christmas_peak
4/9/22,1,Storage,SUP_D,18,292.05,0,0,0
4/10/22,1,Storage,SUP_D,11,294.44,0,0,0
4/11/22,1,Storage,SUP_D,17,278.29,0,0,0
4/12/22,1,Storage,SUP_D,11,273.04,0,0,0
4/13/22,1,Storage,SUP_D,12,277.82,0,0,0
4/14/22,1,Storage,SUP_D,11,280.86,0,0,0
4/15/22,1,Storage,SUP_D,10,274.86,0,0,0
4/16/22,1,Storage,SUP_D,16,288.06,0,0,0
4/17/22,1,Storage,SUP_D,19,271.51,0,0,0
4/18/22,1,Storage,SUP_D,9,293.45,0,0,0
4/19/22,1,Storage,SUP_D,23,296.42,0,0,0
4/20/22,1,Storage,SUP_D,13,291.1,0,0,0
4/21/22,1,Storage,SUP_D,19,278.54,0,0,0
4/22/22,1,Storage,SUP_D,10,299.29,0,0,0
4/23/22,1,Storage,SUP_D,17,280.38,0,0,0
4/24/22,1,Storage,SUP_D,16,284.07,0,0,0
4/25/22,1,Storage,SUP_D,21,272.83,0,0,0
4/26/22,1,Storage,SUP_D,13,292.29,0,0,0
4/27/22,1,Storage,SUP_D,17,290.5,0,0,0
4/28/22,1,Storage,SUP_D,14,294.37,0,0,0
4/29/22,1,Storage,SUP_D,11,299.88,0,0,0
4/30/22,1,Storage,SUP_D,13,280.79,0,0,0
5/1/22,1,Storage,SUP_D,18,297.18,0,0,0
5/2/22,1,Storage,SUP_D,13,288.7,0,0,0
5/3/22,1,Storage,SUP_D,19,294.72,0,0,0
5/4/22,1,Storage,SUP_D,17,272.39,0,0,0
5/5/22,1,Storage,SUP_D,16,277.87,0,0,0
5/6/22,1,Storage,SUP_D,19,297.23,0,0,0
5/7/22,1,Storage,SUP_D,24,283.91,0,0,0
5/8/22,1,Storage,SUP_D,11,295.32,0,0,0
5/9/22,1,Storage,SUP_D,30,195.28,1,0,0
5/10/22,1,Storage,SUP_D,20,224.73,1,0,0
5/11/22,1,Storage,SUP_D,24,248.06,1,0,0
5/12/22,1,Storage,SUP_D,18,196.71,1,0,0
5/13/22,1,Storage,SUP_D,15,241.71,1,0,0
5/14/22,1,Storage,SUP_D,26,253.11,1,0,0
5/15/22,1,Storage,SUP_D,18,223.68,1,0,0
5/16/22,1,Storage,SUP_D,12,281.01,0,0,0
5/17/22,1,Storage,SUP_D,16,274.99,0,0,0
5/18/22,1,Storage,SUP_D,20,283.89,0,0,0
5/19/22,1,Storage,SUP_D,19,293.21,0,0,0
5/20/22,1,Storage,SUP_D,13,284.87,0,0,0
5/21/22,1,Storage,SUP_D,16,289.31,0,0,0
5/22/22,1,Storage,SUP_D,23,273.22,0,0,0
5/23/22,1,Storage,SUP_D,17,286.8,0,0,0
5/24/22,1,Storage,SUP_D,12,285.72,0,0,0
5/25/22,1,Storage,SUP_D,13,288.2,0,0,0
5/26/22,1,Storage,SUP_D,19,290.59,0,0,0
5/27/22,1,Storage,SUP_D,12,298.75,0,0,0
5/28/22,1,Storage,SUP_D,13,287.93,0,0,0
5/29/22,1,Storage,SUP_D,15,281.91,0,0,0
5/30/22,1,Storage,SUP_D,13,295.73,0,0,0
5/31/22,1,Storage,SUP_D,8,286.38,0,0,0
6/1/22,1,Storage,SUP_D,17,276.17,0,0,0
6/2/22,1,Storage,SUP_D,11,289.44,0,0,0
6/3/22,1,Storage,SUP_D,11,279.09,0,0,0
6/4/22,1,Storage,SUP_D,6,285.63,0,0,0
6/5/22,1,Storage,SUP_D,10,292.22,0,0,0
6/6/22,1,Storage,SUP_D,6,272.94,0,0,0
6/7/22,1,Storage,SUP_D,9,278.89,0,0,0
6/8/22,1,Storage,SUP_D,10,279.38,0,0,0
6/9/22,1,Storage,SUP_D,13,297.65,0,0,0
6/10/22,1,Storage,SUP_D,15,295.52,0,0,0
6/11/22,1,Storage,SUP_D,17,293.11,0,0,0
6/12/22,1,Storage,SUP_D,8,288.89,0,0,0
6/13/22,1,Storage,SUP_D,6,273.02,0,0,0
6/14/22,1,Storage,SUP_D,17,290.77,0,0,0
6/15/22,1,Storage,SUP_D,15,282.62,0,0,0
6/16/22,1,Storage,SUP_D,7,280.47,0,0,0
6/17/22,1,Storage,SUP_D,16,280.94,0,0,0
6/18/22,1,Storage,SUP_D,9,296.26,0,0,0
6/19/22,1,Storage,SUP_D,16,293.91,0,0,0
6/20/22,1,Storage,SUP_D,11,272.81,0,0,0
6/21/22,1,Storage,SUP_D,11,278.95,0,0,0
6/22/22,1,Storage,SUP_D,8,294.11,0,0,0
6/23/22,1,Storage,SUP_D,7,291.36,0,0,0
6/24/22,1,Storage,SUP_D,11,299.1,0,0,0
6/25/22,1,Storage,SUP_D,13,287.91,0,0,0
6/26/22,1,Storage,SUP_D,10,298.73,0,0,0
6/27/22,1,Storage,SUP_D,13,294.73,0,0,0
6/28/22,1,Storage,SUP_D,16,299.12,0,0,0
6/29/22,1,Storage,SUP_D,10,276.2,0,0,0
6/30/22,1,Storage,SUP_D,13,279.66,0,0,0
7/1/22,1,Storage,SUP_D,14,299.01,0,0,0
7/2/22,1,Storage,SUP_D,18,273.69,0,0,0
7/3/22,1,Storage,SUP_D,12,298.64,0,0,0
7/4/22,1,Storage,SUP_D,8,279.44,0,0,0
7/5/22,1,Storage,SUP_D,9,290.26,0,0,0
7/6/22,1,Storage,SUP_D,9,280.36,0,0,0
7/7/22,1,Storage,SUP_D,15,280.27,0,0,0
7/8/22,1,Storage,SUP_D,14,290.15,0,0,0
7/9/22,1,Storage,SUP_D,21,281.9,0,0,0
7/10/22,1,Storage,SUP_D,20,289.44,0,0,0
7/11/22,1,Storage,SUP_D,16,215.96,1,0,0
7/12/22,1,Storage,SUP_D,19,208.8,1,0,0
7/13/22,1,Storage,SUP_D,17,226.32,1,0,0
7/14/22,1,Storage,SUP_D,15,244.59,1,0,0
7/15/22,1,Storage,SUP_D,16,218.49,1,0,0
7/16/22,1,Storage,SUP_D,20,217.4,1,0,0
7/17/22,1,Storage,SUP_D,20,247.57,1,0,0
7/18/22,1,Storage,SUP_D,16,226.02,1,0,0
7/19/22,1,Storage,SUP_D,18,203.35,1,0,0
7/20/22,1,Storage,SUP_D,16,221.02,1,0,0
7/21/22,1,Storage,SUP_D,11,267.47,1,0,0
7/22/22,1,Storage,SUP_D,21,227.98,1,0,0
7/23/22,1,Storage,SUP_D,16,201.87,1,0,0
7/24/22,1,Storage,SUP_D,18,232.31,1,0,0
7/25/22,1,Storage,SUP_D,18,259.46,1,0,0
7/26/22,1,Storage,SUP_D,12,241.13,1,0,0
7/27/22,1,Storage,SUP_D,8,245.39,1,0,0
7/28/22,1,Storage,SUP_D,18,259.61,1,0,0
7/29/22,1,Storage,SUP_D,17,230.76,1,0,0
7/30/22,1,Storage,SUP_D,14,256.11,1,0,0
7/31/22,1,Storage,SUP_D,19,215.84,1,0,0
8/1/22,1,Storage,SUP_D,8,278.09,0,0,0
8/2/22,1,Storage,SUP_D,15,298.04,0,0,0
8/3/22,1,Storage,SUP_D,15,293.63,0,0,0
8/4/22,1,Storage,SUP_D,10,282.43,0,0,0
8/5/22,1,Storage,SUP_D,11,274.67,0,0,0
8/6/22,1,Storage,SUP_D,11,288.29,0,0,0
8/7/22,1,Storage,SUP_D,19,272.48,0,0,0
8/8/22,1,Storage,SUP_D,14,274.6,0,0,0
8/9/22,1,Storage,SUP_D,15,294.62,0,0,0
8/10/22,1,Storage,SUP_D,8,284.35,0,0,0
8/11/22,1,Storage,SUP_D,7,274.67,0,0,0
8/12/22,1,Storage,SUP_D,21,289.35,0,0,0
8/13/22,1,Storage,SUP_D,12,285.72,0,0,0
8/14/22,1,Storage,SUP_D,10,285.5,0,0,0
8/15/22,1,Storage,SUP_D,8,292.93,0,0,0
8/16/22,1,Storage,SUP_D,9,275.86,0,0,0
8/17/22,1,Storage,SUP_D,13,272.47,0,0,0
8/18/22,1,Storage,SUP_D,10,293.12,0,0,0
8/19/22,1,Storage,SUP_D,11,289.35,0,0,0
8/20/22,1,Storage,SUP_D,9,282.44,0,0,0
8/21/22,1,Storage,SUP_D,19,273.18,0,0,0
8/22/22,1,Storage,SUP_D,14,279.78,0,0,0
8/23/22,1,Storage,SUP_D,15,279.97,0,0,0
8/24/22,1,Storage,SUP_D,7,286.05,0,0,0
8/25/22,1,Storage,SUP_D,13,286.44,0,0,0
8/26/22,1,Storage,SUP_D,8,284.02,0,0,0
8/27/22,1,Storage,SUP_D,13,274.42,0,0,0
8/28/22,1,Storage,SUP_D,11,293.82,0,0,0
8/29/22,1,Storage,SUP_D,8,291.19,0,0,0
8/30/22,1,Storage,SUP_D,14,274.24,0,0,0
8/31/22,1,Storage,SUP_D,12,294.09,0,0,0
9/1/22,1,Storage,SUP_D,21,281.6,0,0,0
9/2/22,1,Storage,SUP_D,7,282.83,0,0,0
9/3/22,1,Storage,SUP_D,16,295.68,0,0,0
9/4/22,1,Storage,SUP_D,19,272.91,0,0,0
9/5/22,1,Storage,SUP_D,20,211.84,1,0,0
9/6/22,1,Storage,SUP_D,18,248.17,1,0,0
9/7/22,1,Storage,SUP_D,14,195.45,1,0,0
9/8/22,1,Storage,SUP_D,21,239.55,1,0,0
9/9/22,1,Storage,SUP_D,22,204.77,1,0,0
9/10/22,1,Storage,SUP_D,29,215.27,1,0,0
9/11/22,1,Storage,SUP_D,16,236.88,1,0,0
9/12/22,1,Storage,SUP_D,17,293.02,0,0,0
9/13/22,1,Storage,SUP_D,9,294.57,0,0,0
9/14/22,1,Storage,SUP_D,12,276.29,0,0,0
9/15/22,1,Storage,SUP_D,11,293.85,0,0,0
9/16/22,1,Storage,SUP_D,16,298.68,0,0,0
9/17/22,1,Storage,SUP_D,22,276.76,0,0,0
9/18/22,1,Storage,SUP_D,18,288.79,0,0,0
9/19/22,1,Storage,SUP_D,12,291.25,0,0,0
9/20/22,1,Storage,SUP_D,17,278.92,0,0,0
9/21/22,1,Storage,SUP_D,18,288.91,0,0,0
9/22/22,1,Storage,SUP_D,17,291.09,0,0,0
9/23/22,1,Storage,SUP_D,14,290.85,0,0,0
9/24/22,1,Storage,SUP_D,19,298.62,0,0,0
9/25/22,1,Storage,SUP_D,16,272.78,0,0,0
9/26/22,1,Storage,SUP_D,12,295.77,0,0,0
9/27/22,1,Storage,SUP_D,15,276.04,0,0,0
9/28/22,1,Storage,SUP_D,14,297.55,0,0,0
9/29/22,1,Storage,SUP_D,18,288.53,0,0,0
9/30/22,1,Storage,SUP_D,17,274.65,0,0,0
10/1/22,1,Storage,SUP_D,25,281.94,0,0,0
10/2/22,1,Storage,SUP_D,13,278.4,0,0,0
10/3/22,1,Storage,SUP_D,19,291.49,0,0,0
10/4/22,1,Storage,SUP_D,20,283.34,0,0,0
10/5/22,1,Storage,SUP_D,21,283.78,0,0,0
10/6/22,1,Storage,SUP_D,29,274.61,0,0,0
10/7/22,1,Storage,SUP_D,19,291.74,0,0,0
10/8/22,1,Storage,SUP_D,30,292.48,0,0,0
10/9/22,1,Storage,SUP_D,30,298.01,0,0,0
10/10/22,1,Storage,SUP_D,27,286.13,0,0,0
10/11/22,1,Storage,SUP_D,23,291.95,0,0,0
10/12/22,1,Storage,SUP_D,24,294.13,0,0,0
10/13/22,1,Storage,SUP_D,20,289.28,0,0,0
10/14/22,1,Storage,SUP_D,25,282.25,0,0,0
10/15/22,1,Storage,SUP_D,17,296.39,0,0,0
10/16/22,1,Storage,SUP_D,24,294.69,0,0,0
10/17/22,1,Storage,SUP_D,25,275.94,0,0,0
10/18/22,1,Storage,SUP_D,16,298.01,0,0,0
10/19/22,1,Storage,SUP_D,20,279.01,0,0,0
10/20/22,1,Storage,SUP_D,25,272.62,0,0,0
10/21/22,1,Storage,SUP_D,22,289.82,0,0,0
10/22/22,1,Storage,SUP_D,21,283.66,0,0,0
10/23/22,1,Storage,SUP_D,28,291.12,0,0,0
10/24/22,1,Storage,SUP_D,17,291.13,0,0,0
10/25/22,1,Storage,SUP_D,17,294.16,0,0,0
10/26/22,1,Storage,SUP_D,25,298.25,0,0,0
10/27/22,1,Storage,SUP_D,22,276.29,0,0,0
10/28/22,1,Storage,SUP_D,20,273.22,0,0,0
10/29/22,1,Storage,SUP_D,30,289.55,0,0,0
10/30/22,1,Storage,SUP_D,27,290.17,0,0,0
10/31/22,1,Storage,SUP_D,18,287.34,0,0,0
11/1/22,1,Storage,SUP_D,29,291.97,0,0,0
11/2/22,1,Storage,SUP_D,18,295.67,0,0,0
11/3/22,1,Storage,SUP_D,17,286.58,0,0,0
11/4/22,1,Storage,SUP_D,22,301.31,0,0,0
11/5/22,1,Storage,SUP_D,35,287.08,0,0,0
11/6/22,1,Storage,SUP_D,19,304.91,0,0,0
11/7/22,1,Storage,SUP_D,26,301.56,0,0,0
11/8/22,1,Storage,SUP_D,21,309.38,0,0,0
11/9/22,1,Storage,SUP_D,15,297.52,0,0,0
11/10/22,1,Storage,SUP_D,15,300.34,0,0,0
11/11/22,1,Storage,SUP_D,16,312.19,0,0,0
11/12/22,1,Storage,SUP_D,21,308.46,0,0,0
11/13/22,1,Storage,SUP_D,27,294.8,0,0,0
11/14/22,1,Storage,SUP_D,17,303.84,0,0,0
11/15/22,1,Storage,SUP_D,19,309.22,0,0,0
11/16/22,1,Storage,SUP_D,21,298.52,0,0,0
11/17/22,1,Storage,SUP_D,14,307.35,0,0,0
11/18/22,1,Storage,SUP_D,15,295.39,0,0,0
11/19/22,1,Storage,SUP_D,24,309.74,0,0,0
11/20/22,1,Storage,SUP_D,19,298.51,0,0,0
11/21/22,1,Storage,SUP_D,17,309.5,0,1,0
11/22/22,1,Storage,SUP_D,17,307.35,0,1,0
11/23/22,1,Storage,SUP_D,17,298.13,0,1,0
11/24/22,1,Storage,SUP_D,16,308.18,0,1,0
11/25/22,1,Storage,SUP_D,32,291.98,0,1,0
11/26/22,1,Storage,SUP_D,29,287.9,0,1,0
11/27/22,1,Storage,SUP_D,32,309.29,0,1,0
11/28/22,1,Storage,SUP_D,23,299.06,0,1,0
11/29/22,1,Storage,SUP_D,20,298.42,0,1,0
11/30/22,1,Storage,SUP_D,23,301.17,0,0,0
12/1/22,1,Storage,SUP_D,17,287.54,0,0,1
12/2/22,1,Storage,SUP_D,25,310.87,0,0,1
12/3/22,1,Storage,SUP_D,21,306.07,0,0,1
12/4/22,1,Storage,SUP_D,33,299.8,0,0,1
12/5/22,1,Storage,SUP_D,39,241.09,1,0,1
12/6/22,1,Storage,SUP_D,34,239.32,1,0,1
12/7/22,1,Storage,SUP_D,36,224.13,1,0,1
12/8/22,1,Storage,SUP_D,22,234.92,1,0,1
12/9/22,1,Storage,SUP_D,35,222.56,1,0,1
12/10/22,1,Storage,SUP_D,41,232.08,1,0,1
12/11/22,1,Storage,SUP_D,28,247.41,1,0,1
12/12/22,1,Storage,SUP_D,22,306.71,0,0,1
12/13/22,1,Storage,SUP_D,14,305.98,0,0,1
12/14/22,1,Storage,SUP_D,25,303.29,0,0,1
12/15/22,1,Storage,SUP_D,13,299.8,0,0,1
12/16/22,1,Storage,SUP_D,11,290.8,0,0,1
12/17/22,1,Storage,SUP_D,28,287.05,0,0,1
12/18/22,1,Storage,SUP_D,30,295.4,0,0,1
12/19/22,1,Storage,SUP_D,22,288.4,0,0,1
12/20/22,1,Storage,SUP_D,18,301.13,0,0,1
12/21/22,1,Storage,SUP_D,21,290.86,0,0,1
12/22/22,1,Storage,SUP_D,18,302.76,0,0,1
12/23/22,1,Storage,SUP_D,24,287.4,0,0,1
12/24/22,1,Storage,SUP_D,32,307.71,0,0,1
12/25/22,1,Storage,SUP_D,31,291.8,0,0,0
12/26/22,1,Storage,SUP_D,22,287.41,0,0,0
12/27/22,1,Storage,SUP_D,29,304.61,0,0,0
12/28/22,1,Storage,SUP_D,17,305.61,0,0,0
12/29/22,1,Storage,SUP_D,15,296.73,0,0,0
12/30/22,1,Storage,SUP_D,22,290.02,0,0,0
12/31/22,1,Storage,SUP_D,32,298.22,0,0,0
1/1/23,1,Storage,SUP_D,10,295,0,0,0
1/2/23,1,Storage,SUP_D,17,284.18,0,0,0
1/3/23,1,Storage,SUP_D,12,292.04,0,0,0
1/4/23,1,Storage,SUP_D,19,292.14,0,0,0
1/5/23,1,Storage,SUP_D,10,288.39,0,0,0
1/6/23,1,Storage,SUP_D,14,282.1,0,0,0
1/7/23,1,Storage,SUP_D,20,271.65,0,0,0
1/8/23,1,Storage,SUP_D,12,271.5,0,0,0
1/9/23,1,Storage,SUP_D,15,279.88,0,0,0
1/10/23,1,Storage,SUP_D,16,277.42,0,0,0
1/11/23,1,Storage,SUP_D,14,274.14,0,0,0
1/12/23,1,Storage,SUP_D,23,272.15,0,0,0
1/13/23,1,Storage,SUP_D,16,298.81,0,0,0
1/14/23,1,Storage,SUP_D,15,277.67,0,0,0
1/15/23,1,Storage,SUP_D,20,277.64,0,0,0
1/16/23,1,Storage,SUP_D,25,223.45,1,0,0
1/17/23,1,Storage,SUP_D,15,260.93,1,0,0
1/18/23,1,Storage,SUP_D,16,223.28,1,0,0
1/19/23,1,Storage,SUP_D,21,202.89,1,0,0
1/20/23,1,Storage,SUP_D,24,212.37,1,0,0
1/21/23,1,Storage,SUP_D,23,230.56,1,0,0
1/22/23,1,Storage,SUP_D,21,230.76,1,0,0
1/23/23,1,Storage,SUP_D,15,296.62,0,0,0
1/24/23,1,Storage,SUP_D,16,290.32,0,0,0
1/25/23,1,Storage,SUP_D,19,280.32,0,0,0
1/26/23,1,Storage,SUP_D,10,291.06,0,0,0
1/27/23,1,Storage,SUP_D,17,278.63,0,0,0
1/28/23,1,Storage,SUP_D,28,281.06,0,0,0
1/29/23,1,Storage,SUP_D,13,273.38,0,0,0
1/30/23,1,Storage,SUP_D,14,290.28,0,0,0
1/31/23,1,Storage,SUP_D,11,291.65,0,0,0
2/1/23,1,Storage,SUP_D,21,273,0,0,0
2/2/23,1,Storage,SUP_D,21,293.94,0,0,0
2/3/23,1,Storage,SUP_D,15,295.08,0,0,0
2/4/23,1,Storage,SUP_D,14,295.97,0,0,0
2/5/23,1,Storage,SUP_D,17,299.19,0,0,0
2/6/23,1,Storage,SUP_D,17,276.14,0,0,0
2/7/23,1,Storage,SUP_D,14,284.88,0,0,0
2/8/23,1,Storage,SUP_D,14,294.37,0,0,0
2/9/23,1,Storage,SUP_D,17,297.52,0,0,0
2/10/23,1,Storage,SUP_D,16,294.04,0,0,0
2/11/23,1,Storage,SUP_D,20,285.93,0,0,0
2/12/23,1,Storage,SUP_D,17,299.63,0,0,0
2/13/23,1,Storage,SUP_D,15,298.69,0,0,0
2/14/23,1,Storage,SUP_D,13,297.64,0,0,0
2/15/23,1,Storage,SUP_D,12,296.29,0,0,0
2/16/23,1,Storage,SUP_D,16,273.03,0,0,0
2/17/23,1,Storage,SUP_D,16,287.93,0,0,0
2/18/23,1,Storage,SUP_D,20,283.55,0,0,0
2/19/23,1,Storage,SUP_D,12,288.2,0,0,0
2/20/23,1,Storage,SUP_D,13,273.56,0,0,0
2/21/23,1,Storage,SUP_D,14,278.75,0,0,0
2/22/23,1,Storage,SUP_D,12,290.28,0,0,0
2/23/23,1,Storage,SUP_D,18,297.15,0,0,0
2/24/23,1,Storage,SUP_D,9,277.33,0,0,0
2/25/23,1,Storage,SUP_D,18,297.47,0,0,0
2/26/23,1,Storage,SUP_D,23,275.45,0,0,0
2/27/23,1,Storage,SUP_D,17,275.62,0,0,0
2/28/23,1,Storage,SUP_D,8,294.08,0,0,0
3/1/23,1,Storage,SUP_D,15,278.87,0,0,0
3/2/23,1,Storage,SUP_D,13,287.86,0,0,0
3/3/23,1,Storage,SUP_D,14,295.48,0,0,0
3/4/23,1,Storage,SUP_D,23,292.18,0,0,0
3/5/23,1,Storage,SUP_D,19,293.37,0,0,0
3/6/23,1,Storage,SUP_D,19,245.56,1,0,0
3/7/23,1,Storage,SUP_D,22,258.77,1,0,0
3/8/23,1,Storage,SUP_D,18,258.22,1,0,0
3/9/23,1,Storage,SUP_D,12,257.22,1,0,0
3/10/23,1,Storage,SUP_D,23,225.42,1,0,0
3/11/23,1,Storage,SUP_D,20,222.46,1,0,0
3/12/23,1,Storage,SUP_D,26,214.98,1,0,0
3/13/23,1,Storage,SUP_D,18,210.57,1,0,0
3/14/23,1,Storage,SUP_D,10,240.74,1,0,0
3/15/23,1,Storage,SUP_D,23,217.36,1,0,0
3/16/23,1,Storage,SUP_D,17,237.92,1,0,0
3/17/23,1,Storage,SUP_D,19,215.88,1,0,0
3/18/23,1,Storage,SUP_D,25,232.07,1,0,0
3/19/23,1,Storage,SUP_D,15,252.91,1,0,0
3/20/23,1,Storage,SUP_D,15,289.96,0,0,0
3/21/23,1,Storage,SUP_D,20,299.84,0,0,0
3/22/23,1,Storage,SUP_D,20,282.8,0,0,0
3/23/23,1,Storage,SUP_D,18,297.61,0,0,0
3/24/23,1,Storage,SUP_D,13,299.89,0,0,0
3/25/23,1,Storage,SUP_D,17,290.87,0,0,0
3/26/23,1,Storage,SUP_D,22,289.22,0,0,0
3/27/23,1,Storage,SUP_D,15,295.38,0,0,0
3/28/23,1,Storage,SUP_D,20,281.02,0,0,0
3/29/23,1,Storage,SUP_D,14,287.41,0,0,0
3/30/23,1,Storage,SUP_D,17,272.41,0,0,0
3/31/23,1,Storage,SUP_D,18,291.77,0,0,0
4/1/23,1,Storage,SUP_D,13,285.6,0,0,0
4/2/23,1,Storage,SUP_D,19,287.5,0,0,0
4/3/23,1,Storage,SUP_D,11,281.99,0,0,0
4/4/23,1,Storage,SUP_D,11,277.58,0,0,0
4/5/23,1,Storage,SUP_D,18,284.95,0,0,0
4/6/23,1,Storage,SUP_D,22,298.95,0,0,0
4/7/23,1,Storage,SUP_D,16,282,0,0,0
4/8/23,1,Storage,SUP_D,12,284.9,0,0,0
4/9/23,1,Storage,SUP_D,16,280.13,0,0,0
4/10/23,1,Storage,SUP_D,16,287.97,0,0,0
4/11/23,1,Storage,SUP_D,17,280.32,0,0,0
4/12/23,1,Storage,SUP_D,24,293.91,0,0,0
4/13/23,1,Storage,SUP_D,17,273.7,0,0,0
4/14/23,1,Storage,SUP_D,8,283.64,0,0,0
4/15/23,1,Storage,SUP_D,25,287.69,0,0,0
4/16/23,1,Storage,SUP_D,18,294.2,0,0,0
4/17/23,1,Storage,SUP_D,13,294.33,0,0,0
4/18/23,1,Storage,SUP_D,18,276.5,0,0,0
4/19/23,1,Storage,SUP_D,13,295.18,0,0,0
4/20/23,1,Storage,SUP_D,14,282.64,0,0,0
4/21/23,1,Storage,SUP_D,10,290.43,0,0,0
4/22/23,1,Storage,SUP_D,28,277.71,0,0,0
4/23/23,1,Storage,SUP_D,20,273.7,0,0,0
4/24/23,1,Storage,SUP_D,23,297.31,0,0,0
4/25/23,1,Storage,SUP_D,10,283.87,0,0,0
4/26/23,1,Storage,SUP_D,17,276.56,0,0,0
4/27/23,1,Storage,SUP_D,13,281.95,0,0,0
4/28/23,1,Storage,SUP_D,18,288.51,0,0,0
4/29/23,1,Storage,SUP_D,17,283.69,0,0,0
4/30/23,1,Storage,SUP_D,19,298.18,0,0,0
5/1/23,1,Storage,SUP_D,22,213.23,1,0,0
5/2/23,1,Storage,SUP_D,31,239.39,1,0,0
5/3/23,1,Storage,SUP_D,21,212.54,1,0,0
5/4/23,1,Storage,SUP_D,26,228.47,1,0,0
5/5/23,1,Storage,SUP_D,18,260.37,1,0,0
5/6/23,1,Storage,SUP_D,27,242.76,1,0,0
5/7/23,1,Storage,SUP_D,20,257.52,1,0,0
5/8/23,1,Storage,SUP_D,8,275.11,0,0,0
5/9/23,1,Storage,SUP_D,16,278.83,0,0,0
5/10/23,1,Storage,SUP_D,14,289.08,0,0,0
5/11/23,1,Storage,SUP_D,9,280.35,0,0,0
5/12/23,1,Storage,SUP_D,25,279.01,0,0,0
5/13/23,1,Storage,SUP_D,15,288.76,0,0,0
5/14/23,1,Storage,SUP_D,17,285.21,0,0,0
5/15/23,1,Storage,SUP_D,15,289.52,0,0,0
5/16/23,1,Storage,SUP_D,15,272.12,0,0,0
5/17/23,1,Storage,SUP_D,12,292.77,0,0,0
5/18/23,1,Storage,SUP_D,24,299.72,0,0,0
5/19/23,1,Storage,SUP_D,17,296.03,0,0,0
5/20/23,1,Storage,SUP_D,23,289.88,0,0,0
5/21/23,1,Storage,SUP_D,14,284,0,0,0
5/22/23,1,Storage,SUP_D,15,295.06,0,0,0
5/23/23,1,Storage,SUP_D,7,279.65,0,0,0
5/24/23,1,Storage,SUP_D,20,273.46,0,0,0
5/25/23,1,Storage,SUP_D,20,295.57,0,0,0
5/26/23,1,Storage,SUP_D,11,285.56,0,0,0
5/27/23,1,Storage,SUP_D,18,281.89,0,0,0
5/28/23,1,Storage,SUP_D,12,294.58,0,0,0
5/29/23,1,Storage,SUP_D,14,272.39,0,0,0
5/30/23,1,Storage,SUP_D,14,296.39,0,0,0
5/31/23,1,Storage,SUP_D,15,296.01,0,0,0
6/1/23,1,Storage,SUP_D,14,283.99,0,0,0
6/2/23,1,Storage,SUP_D,11,278.58,0,0,0
6/3/23,1,Storage,SUP_D,12,274.18,0,0,0
6/4/23,1,Storage,SUP_D,13,272.04,0,0,0
6/5/23,1,Storage,SUP_D,14,284.59,0,0,0
6/6/23,1,Storage,SUP_D,9,288.51,0,0,0
6/7/23,1,Storage,SUP_D,16,298.91,0,0,0
6/8/23,1,Storage,SUP_D,13,285.08,0,0,0
6/9/23,1,Storage,SUP_D,16,297.06,0,0,0
6/10/23,1,Storage,SUP_D,14,291.58,0,0,0
6/11/23,1,Storage,SUP_D,12,296.43,0,0,0
6/12/23,1,Storage,SUP_D,13,290.63,0,0,0
6/13/23,1,Storage,SUP_D,11,282.36,0,0,0
6/14/23,1,Storage,SUP_D,13,299.1,0,0,0
6/15/23,1,Storage,SUP_D,10,271.91,0,0,0
6/16/23,1,Storage,SUP_D,9,281.04,0,0,0
6/17/23,1,Storage,SUP_D,14,292.85,0,0,0
6/18/23,1,Storage,SUP_D,16,296.98,0,0,0
6/19/23,1,Storage,SUP_D,9,280.12,0,0,0
6/20/23,1,Storage,SUP_D,18,281.72,0,0,0
6/21/23,1,Storage,SUP_D,13,291.97,0,0,0
6/22/23,1,Storage,SUP_D,15,299.91,0,0,0
6/23/23,1,Storage,SUP_D,15,299.75,0,0,0
6/24/23,1,Storage,SUP_D,16,290.21,0,0,0
6/25/23,1,Storage,SUP_D,15,294.88,0,0,0
6/26/23,1,Storage,SUP_D,12,278.6,0,0,0
6/27/23,1,Storage,SUP_D,15,281.94,0,0,0
6/28/23,1,Storage,SUP_D,14,272.75,0,0,0
6/29/23,1,Storage,SUP_D,13,279.93,0,0,0
6/30/23,1,Storage,SUP_D,8,298.29,0,0,0
7/1/23,1,Storage,SUP_D,15,294,0,0,0
7/2/23,1,Storage,SUP_D,18,283.5,0,0,0
7/3/23,1,Storage,SUP_D,23,294.64,0,0,0
7/4/23,1,Storage,SUP_D,12,288.95,0,0,0
7/5/23,1,Storage,SUP_D,10,275.62,0,0,0
7/6/23,1,Storage,SUP_D,10,292.55,0,0,0
7/7/23,1,Storage,SUP_D,11,299.28,0,0,0
7/8/23,1,Storage,SUP_D,11,285.48,0,0,0
7/9/23,1,Storage,SUP_D,11,293.29,0,0,0
7/10/23,1,Storage,SUP_D,10,290.07,0,0,0
7/11/23,1,Storage,SUP_D,8,288.55,0,0,0
7/12/23,1,Storage,SUP_D,15,280.86,0,0,0
7/13/23,1,Storage,SUP_D,10,294.51,0,0,0
7/14/23,1,Storage,SUP_D,8,288.32,0,0,0
7/15/23,1,Storage,SUP_D,6,294.15,0,0,0
7/16/23,1,Storage,SUP_D,19,283.84,0,0,0
7/17/23,1,Storage,SUP_D,7,287.68,0,0,0
